name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,5249,80760182,,,,,,,-96.733791,43.532147,,,
,5250,80689639,,,,,,,-96.733791,43.531232,,,
,5251,80746859,,,,,,,-96.733778,43.5294218,,,
,5252,80698163,,,,,,,-96.7337881,43.5285382,,,
,5253,80662174,,,,,,,-96.7337799,43.5259787,,,
,5254,80671029,,,,,,,-96.7337791,43.5241636,,,
,5255,80786259,,,,,,,-96.7337716,43.522129,,,
,5256,80815227,,,,,,,-96.7336318,43.5041022,,,
,5257,80653018,,,,,,,-96.7649781,43.5583894,,,
,5258,80703893,,,,,,,-96.6802728,43.5366583,,,
,5259,80815266,,,,,,,-96.6804828,43.5305584,,,
,5260,80661696,,,,,,,-96.6804836,43.5293249,,,
,5261,80703796,,,,,,,-96.775089,43.539315,,,
,5262,2288699436,,,,,,,-96.707377,43.6134698,,,
,5263,2288699417,,,,,,,-96.70737,43.6142388,,,
,5264,2288699394,,,,,,,-96.7073816,43.6150337,,,
,5265,80815304,,,,,,,-96.7073789,43.6158126,,,
,5266,80692251,,,,,,,-96.754504,43.616414,,,
,5267,80710635,,,,,,,-96.7311918,43.5061581,,,
,5268,80815324,,,,,,,-96.7306707,43.5061557,,,
,5269,80815329,,,,,,,-96.682268,43.5075319,,,
,5270,80815337,turning_circle,,,,,,-96.6821737,43.5068549,,,
,5271,80742391,,,,,,,-96.6338061,43.5377899,,,
,5272,80815345,turning_circle,,,,,,-96.8047519,43.530688,,,
,5273,80746885,,,,,,,-96.8048894,43.5293262,,,
,5274,80817674,turning_circle,,,,,,-96.815114,43.516963,,,
,5275,80741764,,,,,,,-96.7426624,43.548581,,,
,5276,80802792,,,,,,,-96.7426727,43.5498824,,,
,5277,80678373,,,,,,,-96.742682,43.5511981,,,
,5278,80730039,,,,,,,-96.7426942,43.5524928,,,
,5279,80786255,,,,,,,-96.7300546,43.5221274,,,
,5280,1912023561,,,,,,,-96.6694955,43.5066489,,,
,5281,1912019660,,,,,,,-96.6695185,43.504434,,,
,5282,80818072,turning_circle,,,,,,-96.675615,43.526551,,,
,5283,80818076,turning_circle,,,,,,-96.682125,43.516327,,,
,5284,1912032920,,,,,,,-96.6657489,43.5079406,,,
,5285,1912042756,,,,,,,-96.6647015,43.508406,,,
,5286,2023721872,,,,,,,-96.6635486,43.5084983,,,
,5287,7875879139,,,,,,,-96.7109906,43.5075889,,,
,5288,80818092,,,,,,,-96.702548,43.507547,,,
,5289,80818094,,,,,,,-96.702304,43.507541,,,
,5290,11657336257,,,,,,,-96.691767,43.5075396,,,
,5291,80818173,turning_circle,,,,,,-96.7211515,43.5069212,,,
,5292,80705152,,,,,,,-96.813509,43.536807,,,
,5293,80663005,,,,,,,-96.7112407,43.5174379,,,
,5294,80818315,turning_circle,,,,,,-96.6668276,43.5300437,,,
,5295,80663027,,,,,,,-96.7115301,43.5113638,,,
,5296,10754892272,turning_circle,,,,,,-96.7174345,43.5074048,,,
,5297,2457680756,,,,,,,-96.7194264,43.5340672,,,
,5298,80796493,,,,,,,-96.7194307,43.5335137,,,
,5299,80661760,,,,,,,-96.7199532,43.5293957,,,
,5300,80661758,,,,,,,-96.719514,43.5293941,,,
,5301,2449018713,,,,,,,-96.7195278,43.5275726,,,
,5302,80725461,,,,,,,-96.7194285,43.5424339,,,
,5303,80692105,,,,,,,-96.7194083,43.5407948,,,
,5304,80723366,,,,,,,-96.7192931,43.5275718,,,
,5305,80818424,,,,,,,-96.7200406,43.519104,,,
,5306,80647903,,,,,,,-96.7194444,43.5356304,,,
,5307,80818688,turning_circle,,,,,,-96.7358371,43.5012402,,,
,5308,80729396,,,,,,,-96.6023866,43.5584857,,,
,5309,80821727,turning_circle,,,,,,-96.715247,43.501024,,,
,5310,80710639,,,,,,,-96.7311848,43.5040053,,,
,5311,80663034,,,,,,,-96.7110234,43.5067455,,,
,5312,1341640418,,,,,,,-96.8243468,43.5422217,,,
,5313,80821812,turning_circle,,,,,,-96.8248577,43.5397333,,,
,5314,80746699,,,,,,,-96.696433,43.561556,,,
,5315,80821897,turning_circle,,,,,,-96.6949097,43.5589604,,,
,5316,80677776,,,,,,,-96.8108341,43.5063397,,,
,5317,80764868,,,,,,,-96.7908861,43.5061957,,,
,5318,80723164,,,,,,,-96.7400789,43.5084997,,,
,5319,80780806,,,,,,,-96.746032,43.506882,,,
,5320,10240693901,,,,,,,-96.7314351,43.5577443,,,
,5321,80687578,,,,,,,-96.757496,43.557504,,,
,5322,80828708,turning_circle,,,,,,-96.7851089,43.506846,,,
,5323,2445461650,,,,,,,-96.7811107,43.5116507,,,
,5324,80658698,,,,,,,-96.6589564,43.6079664,,,
,5325,8416431317,,,,,,,-96.6632431,43.6079885,,,
,5326,2450224469,,,,,,,-96.6778861,43.6079157,,,
,5327,80659639,,,,,,,-96.658963,43.6077332,,,
,5328,5040596768,,,,,,,-96.6514762,43.6085394,,,
,5329,399684847,,,,,,,-96.7109375,43.6057895,,,
,5330,399685120,,,,,,,-96.7117516,43.6057905,,,
,5331,80642798,,,,,,,-96.7167067,43.6059225,,,
,5332,718857592,,,,,,,-96.7279147,43.6072291,,,
,5333,80644756,,,,,,,-96.7056394,43.6055531,,,
,5334,2450178861,,,,,,,-96.6998406,43.6057706,,,
,5335,399685874,,,,,,,-96.7117483,43.6055597,,,
,5336,80659579,,,,,,,-96.710944,43.6055608,,,
,5337,80658565,,,,,,,-96.745413,43.6104789,,,
,5338,718859418,,,,,,,-96.752087,43.6117274,,,
,5339,399690032,,,,,,,-96.7440471,43.6102228,,,
,5340,399691060,,,,,,,-96.7440648,43.6099875,,,
,5341,718857555,,,,,,,-96.7327255,43.6078586,,,
,5342,80659525,,,,,,,-96.7454428,43.6102435,,,
,5343,399702672,,,,,,,-96.7705119,43.601759,,,
,5344,6317011392,traffic_signals,,signal,,,,-96.7695294,43.6017756,,,
,5345,80640980,,,,,,,-96.7692457,43.6017779,,,
,5346,399702817,,,,,,,-96.7715539,43.6017514,,,
,5347,399710428,,,,,,,-96.7791773,43.5593846,,,
,5348,1751873217,,,,,,,-96.7784043,43.5646473,,,
,5349,80673086,,,,,,,-96.7794057,43.5582291,,,
,5350,80673673,,,,,,,-96.7797929,43.5582765,,,
,5351,1751873252,,,,,,,-96.7805115,43.5536161,,,
,5352,399713188,,,,,,,-96.7795648,43.559408,,,
,5353,399748728,,,,,,,-96.7840809,43.5075696,,,
,5354,80700982,traffic_signals,,signal,,,,-96.785923,43.5075561,,,
,5355,399751976,,,,,,,-96.7826488,43.5075675,,,
,5356,399752875,,,,,,,-96.7874725,43.5003221,,,
,5357,80287876,,,,,,,-96.788606,43.5003174,,,
,5358,481801172,,,,,,,-96.7561584,43.5003534,,,
,5359,481801185,,,,,,,-96.7526126,43.5018588,,,
,5360,481801187,,,,,,,-96.7530813,43.5019741,,,
,5361,481801189,,,,,,,-96.7547548,43.501341,,,
,5362,495863903,,,,,,,-96.780068,43.54335,,,
,5363,1028818621,,,,,,,-96.7800837,43.544435,,,
,5364,80673704,,,,,,,-96.7804538,43.5433871,,,
,5365,80645554,,,,,,,-96.7806399,43.5377034,,,
,5366,80673714,,,,,,,-96.7806648,43.5312194,,,
,5367,5488961687,traffic_signals,,signal,,,,-96.7791948,43.5268933,,,
,5368,80641622,,,,,,,-96.7789474,43.526845,,,
,5369,495864127,,,,,,,-96.7930446,43.491339,,,
,5370,2445461593,,,,,,,-96.7849293,43.5048747,,,
,5371,495864140,,,,,,,-96.7937869,43.4902238,,,
,5372,80219495,,,,,,,-96.7967671,43.479126,,,
,5373,495864158,,,,,,,-96.7934067,43.4912454,,,
,5374,495864183,,,,,,,-96.793427,43.4903119,,,
,5375,2450109638,,,,,,,-96.7706723,43.6198599,,,
,5376,524414420,,,,,,,-96.6936689,43.5439494,,,
,5377,1375430091,traffic_signals,,signal,,,,-96.6914464,43.5439478,,,
,5378,80704891,,,,,,,-96.6877171,43.5439415,,,
,5379,80717725,,,,,,,-96.6956992,43.533608,,,
,5380,524414677,,,,,,,-96.696501,43.532972,,,
,5381,80647947,,,,,,,-96.6942385,43.536659,,,
,5382,524414756,,,,,,,-96.6935808,43.5366628,,,
,5383,1375430000,traffic_signals,,signal,,,,-96.6914174,43.5366668,,,
,5384,4805199711,traffic_signals,,signal,,,,-96.6714244,43.5366551,,,
,5385,80643563,,,,,,,-96.7030684,43.5256789,,,
,5386,524414928,,,,,,,-96.698168,43.5316547,,,
,5387,524414896,,,,,,,-96.6990602,43.5309454,,,
,5388,524414959,,,,,,,-96.6964314,43.5326941,,,
,5389,80717396,,,,,,,-96.6955895,43.5333643,,,
,5390,2456582622,,,,,,,-96.693903,43.5415995,,,
,5391,524415062,,,,,,,-96.7013436,43.5293025,,,
,5392,2451210893,,,,,,,-96.7033427,43.5293245,,,
,5393,524415076,,,,,,,-96.7001225,43.5292982,,,
,5394,80717383,,,,,,,-96.6988285,43.530796,,,
,5395,524415092,,,,,,,-96.6979336,43.5314935,,,
,5396,524415270,,,,,,,-96.7120284,43.5152048,,,
,5397,80640294,,,,,,,-96.7157797,43.5144062,,,
,5398,80717794,,,,,,,-96.7111883,43.5153829,,,
,5399,524415422,,,,,,,-96.7120306,43.5149635,,,
,5400,524415430,,,,,,,-96.7112188,43.5151398,,,
,5401,80717365,,,,,,,-96.7072218,43.5169247,,,
,5402,524415509,,,,,,,-96.7315867,43.5098563,,,
,5403,524415511,,,,,,,-96.7307943,43.510149,,,
,5404,80641931,,,,,,,-96.7275601,43.5113713,,,
,5405,524415633,,,,,,,-96.7315956,43.5101081,,,
,5406,80640703,,,,,,,-96.734805,43.5089051,,,
,5407,524415278,,,,,,,-96.7308149,43.5104017,,,
,5408,524415697,,,,,,,-96.7489833,43.5029456,,,
,5409,7855046561,traffic_signals,,signal,,,,-96.7488386,43.5025559,,,
,5410,11257905089,,,,,,,-96.7487695,43.5023698,,,
,5411,524415714,,,,,,,-96.7493061,43.5037395,,,
,5412,2986769588,,,,,,,-96.6939783,43.5467531,,,
,5413,80643501,,,,,,,-96.6936566,43.5471086,,,
,5414,80643493,,,,,,,-96.6937845,43.5506979,,,
,5415,2458750912,traffic_signals,,signal,,,,-96.6936379,43.5467537,,,
,5416,2986769591,,,,,,,-96.694024,43.5466926,,,
,5417,2458750841,,,,,,,-96.6940867,43.5466604,,,
,5418,2458750844,,,,,,,-96.6941553,43.5466289,,,
,5419,80641744,,,,,,,-96.6945188,43.5461897,,,
,5420,80717653,,,,,,,-96.6936144,43.5638805,,,
,5421,80717659,,,,,,,-96.6936186,43.5630743,,,
,5422,524419525,,,,,,,-96.6932564,43.5640414,,,
,5423,80717466,,,,,,,-96.6932585,43.5632022,,,
,5424,11037253646,,,,,,,-96.693632,43.5586372,,,
,5425,2456582582,traffic_signals,,signal,,,,-96.6914363,43.5512195,,,
,5426,80738158,,,,,,,-96.684682,43.55121,,,
,5427,524419694,,,,,,,-96.69427,43.5512083,,,
,5428,524419636,,,,,,,-96.6933406,43.5512099,,,
,5429,524420798,,,,,,,-96.6926864,43.5872266,,,
,5430,524420802,,,,,,,-96.691632,43.5872244,,,
,5431,80791173,,,,,,,-96.69117,43.601917,,,
,5432,524420882,,,,,,,-96.6903304,43.6019167,,,
,5433,8320490757,,,,,,,-96.6857127,43.6019119,,,
,5434,10236585564,,,,,,,-96.6809374,43.6019069,,,
,5435,524420939,,,,,,,-96.6936078,43.5704111,,,
,5436,524420941,,,,,,,-96.6936155,43.5690989,,,
,5437,524421052,,,,,,,-96.6932557,43.5690458,,,
,5438,524421061,,,,,,,-96.6932479,43.5703504,,,
,5439,11125104522,,,,,,,-96.693256,43.5749091,,,
,5440,524421817,,,,,,,-96.6911865,43.6067781,,,
,5441,524421847,,,,,,,-96.6903137,43.606854,,,
,5442,524421793,,,,,,,-96.6911658,43.6065289,,,
,5443,524421881,,,,,,,-96.6903251,43.606603,,,
,5444,498701010,,,,,,,-96.7711299,43.5003376,,,
,5445,5488961693,traffic_signals,,signal,,,,-96.7712903,43.5003373,,,
,5446,603129631,,,,,,,-96.7709028,43.5877902,,,
,5447,80645238,,,,,,,-96.7709833,43.5914013,,,
,5448,80644081,,,,,,,-96.77117,43.583211,,,
,5449,603129632,,,,,,,-96.771287,43.5877809,,,
,5450,603129629,,,,,,,-96.7712678,43.5870959,,,
,5451,603129628,,,,,,,-96.7708856,43.5871003,,,
,5452,1751874013,,,,,,,-96.7911386,43.6085674,,,
,5453,1751873987,,,,,,,-96.7911347,43.608504,,,
,5454,2450078285,,,,,,,-96.7911334,43.6083249,,,
,5455,2450014273,,,,,,,-96.7911148,43.6055436,,,
,5458,616070040,,,,,,,-96.7697258,43.6126163,,,
,5459,2450085737,,,,,,,-96.7671319,43.612636,,,
,5460,616070038,,,,,,,-96.7709945,43.6128716,,,
,5461,2450085730,,,,,,,-96.7731165,43.6128585,,,
,5462,616070035,,,,,,,-96.7911588,43.611087,,,
,5463,616070036,,,,,,,-96.7911558,43.6102969,,,
,5464,616070042,,,,,,,-96.7612394,43.613095,,,
,5465,80653230,,,,,,,-96.7612779,43.6207457,,,
,5466,80285407,,,,,,,-96.7684088,43.480194,,,
,5467,80285422,,,,,,,-96.7679168,43.4826116,,,
,5468,1351536747,,,,,,,-96.6858787,43.50037,,,
,5469,8455317725,,,,,,,-96.7689071,43.4945506,,,
,5470,11258070600,traffic_signals,,signal,,,,-96.7682504,43.4933801,,,
,5471,11258070597,,,,,,,-96.7681826,43.4932595,,,
,5472,669249905,turning_circle,,,,,,-96.7535483,43.4944925,,,
,5473,669253138,turning_circle,,,,,,-96.6692611,43.5322532,,,
,5474,669253272,,,,,,,-96.6693507,43.5165793,,,
,5475,5164312257,,,,,,,-96.6703367,43.5163215,,,
,5476,669253313,,,,,,,-96.6813522,43.509679,,,
,5477,669253318,,,,,,,-96.6813543,43.5086159,,,
,5478,718857544,,,,,,,-96.7328591,43.6081217,,,
,5479,718857558,,,,,,,-96.7318346,43.6076913,,,
,5480,718857571,,,,,,,-96.7286004,43.6071084,,,
,5481,718857576,,,,,,,-96.7278991,43.6069935,,,
,5482,718857606,,,,,,,-96.7286106,43.607347,,,
,5483,718857610,,,,,,,-96.7319827,43.6079563,,,
,5484,80658561,,,,,,,-96.7530524,43.6119098,,,
,5485,718859554,,,,,,,-96.7528089,43.6116255,,,
,5486,718859562,,,,,,,-96.7517428,43.6114261,,,
,5487,2446664149,,,,,,,-96.7860383,43.525783,,,
,5488,871450081,traffic_signals,,signal,,,,-96.7857999,43.5287056,,,
,5489,6724689908,,,,,,,-96.7267972,43.5538502,,,
,5490,80737559,,,,,,,-96.7295912,43.5523201,,,
,5491,2457725682,,,,,,,-96.7150273,43.5320982,,,
,5492,80661748,,,,,,,-96.7150196,43.5293809,,,
,5493,80662959,,,,,,,-96.7113791,43.5428538,,,
,5494,80662963,,,,,,,-96.7113698,43.5419986,,,
,5495,80661740,traffic_signals,,signal,,,,-96.7112782,43.529363,,,
,5496,80653191,,,,,,,-96.7112445,43.519382,,,
,5497,2449018805,traffic_signals,,signal,,,,-96.7112438,43.5188896,,,
,5498,971868832,,,,,,,-96.7025136,43.5366107,,,
,5499,971868857,,,,,,,-96.7008361,43.5366212,,,
,5500,2456381940,crossing,,,,,,-96.6993947,43.5366322,,,
,5501,971868917,,,,,,,-96.7233536,43.54469,,,
,5502,971868894,,,,,,,-96.7179353,43.5464121,,,
,5503,11504846427,,,,,,,-96.7189549,43.5465731,,,
,5504,80718712,,,,,,,-96.722449,43.5463099,,,
,5505,687474496,,,,,,,-96.7226474,43.5462651,,,
,5506,971869076,,,,,,,-96.7207753,43.559471,,,
,5507,80665136,,,,,,,-96.7197592,43.5594994,,,
,5508,971869139,,,,,,,-96.7220909,43.5696297,,,
,5509,1350850771,,,,,,,-96.7214243,43.5704979,,,
,5510,971869169,,,,,,,-96.7215796,43.5594705,,,
,5511,80785795,,,,,,,-96.7312875,43.6020228,,,
,5512,7843906099,traffic_signals,,signal,,,,-96.7289601,43.602022,,,
,5513,80785789,,,,,,,-96.7316968,43.6020227,,,
,5514,2453642962,,,,,,,-96.7256194,43.587471,,,
,5515,80681351,traffic_signals,,signal,,,,-96.7213464,43.5874637,,,
,5518,80672052,,,,,,,-96.7286905,43.5960655,,,
,5519,80639137,,,,,,,-96.7286893,43.597077,,,
,5520,7843906100,traffic_signals,,signal,,,,-96.7287056,43.6018949,,,
,5521,80648406,,,,,,,-96.6744351,43.6209093,,,
,5522,80792195,,,,,,,-96.6076884,43.5727461,,,
,5523,2459987206,,,,,,,-96.6310258,43.5728725,,,
,5524,1003161740,,,,,,,-96.591176,43.5498993,,,
,5525,1003161744,,,,,,,-96.5911237,43.55101,,,
,5526,2471597950,,,,,,,-96.5909436,43.5555238,,,
,5527,80707569,,,,,,,-96.6008682,43.5243684,,,
,5528,2466135228,,,,,,,-96.6081654,43.5265595,,,
,5529,2466135314,,,,,,,-96.608304,43.5266408,,,
,5530,80742362,,,,,,,-96.6204324,43.5306018,,,
,5531,80742301,,,,,,,-96.5971108,43.5242018,,,
,5532,80742305,,,,,,,-96.5990527,43.5242871,,,
,5533,2453664513,,,,,,,-96.7112572,43.5810156,,,
,5534,80809109,,,,,,,-96.7114622,43.5674417,,,
,5535,1331643595,,,,,,,-96.7726259,43.5720648,,,
,5536,1331643689,,,,,,,-96.7719889,43.5718101,,,
,5537,2447849706,,,,,,,-96.7705136,43.5700497,,,
,5538,2447849749,,,,,,,-96.7702008,43.5695383,,,
,5539,2447702568,traffic_signals,,signal,,,,-96.7682724,43.5675376,,,
,5540,1331643655,,,,,,,-96.768183,43.5674749,,,
,5541,2447703120,,,,,,,-96.7619656,43.5643462,,,
,5542,1010787031,traffic_signals,,signal,,,,-96.7614204,43.564299,,,
,5543,1350850753,,,,,,,-96.7612365,43.5642837,,,
,5544,2447703161,,,,,,,-96.7602387,43.564221,,,
,5545,2447702543,,,,,,,-96.7572138,43.5640272,,,
,5546,4934808870,traffic_signals,,signal,,,,-96.7562237,43.5639611,,,
,5547,1350850734,,,,,,,-96.755998,43.5639483,,,
,5548,2447702497,,,,,,,-96.7549687,43.5638823,,,
,5549,80691300,,,,,,,-96.7652476,43.5658497,,,
,5550,80691302,,,,,,,-96.7660667,43.5663498,,,
,5551,1010785845,,,,,,,-96.7660508,43.5660594,,,
,5552,1010785848,,,,,,,-96.7652342,43.565562,,,
,5553,1751873204,traffic_signals,,signal,,,,-96.780021,43.5588208,,,
,5554,2986706644,,,,,,,-96.7796311,43.5587808,,,
,5555,2448823683,,,,,,,-96.779445,43.5587617,,,
,5556,2448823657,,,,,,,-96.778877,43.5587034,,,
,5557,2448820497,,,,,,,-96.7784292,43.558656,,,
,5558,80653021,,,,,,,-96.7667197,43.5583911,,,
,5559,1010788764,,,,,,,-96.7675482,43.5583916,,,
,5560,1395273514,traffic_signals,,signal,,,,-96.7808187,43.5438283,,,
,5561,2447946649,,,,,,,-96.7803989,43.5438297,,,
,5562,2447946695,,,,,,,-96.7801632,43.5438305,,,
,5563,2447946681,,,,,,,-96.7797446,43.5438319,,,
,5564,80764834,,,,,,,-96.7909496,43.5342633,,,
,5565,80764838,,,,,,,-96.7909468,43.5334464,,,
,5566,80760192,,,,,,,-96.7909481,43.5319492,,,
,5567,5488961680,traffic_signals,,signal,,,,-96.7909269,43.5295713,,,
,5568,2446632842,,,,,,,-96.7909263,43.5294391,,,
,5569,80673071,,,,,,,-96.7802685,43.5302168,,,
,5570,1010794959,,,,,,,-96.7802584,43.5311549,,,
,5571,80673716,,,,,,,-96.7806641,43.530391,,,
,5572,80644622,motorway_junction,,,,,,-96.7806648,43.5302978,,,
,5573,80644648,,,,,,,-96.7806155,43.5228968,,,
,5574,1010796554,,,,,,,-96.7651538,43.5148431,,,
,5575,80693067,,,,,,,-96.7664027,43.5148433,,,
,5576,11743314197,,,,,,,-96.7745814,43.5148391,,,
,5577,5608263247,,,,,,,-96.7760029,43.5149244,,,
,5578,11743314213,,,,,,,-96.7766819,43.5149282,,,
,5579,80693075,,,,,,,-96.7783886,43.5149098,,,
,5580,80808929,,,,,,,-96.7592812,43.5081728,,,
,5581,80808932,,,,,,,-96.7601877,43.5078335,,,
,5582,2446597515,crossing,,,,,,-96.7602726,43.507799,,,
,5583,2440959251,,,,,,,-96.7648128,43.507603,,,
,5584,80692406,,,,,,,-96.7487037,43.5021943,,,
,5585,7855046563,traffic_signals,,signal,,,,-96.7486897,43.5021579,,,
,5586,80692412,,,,,,,-96.7482726,43.5010742,,,
,5587,80710623,,,,,,,-96.7311946,43.5083692,,,
,5588,80710634,,,,,,,-96.7311872,43.5073065,,,
,5589,11257849048,traffic_signals,,signal,,,,-96.7311303,43.5004553,,,
,5590,80663022,,,,,,,-96.7118634,43.5124069,,,
,5591,80663025,,,,,,,-96.7115823,43.5115138,,,
,5592,80663032,traffic_signals,,signal,,,,-96.7110898,43.5075895,,,
,5593,10275900270,,,,,,,-96.703343,43.5292236,,,
,5594,8450869032,,,,,,,-96.7018765,43.5291564,,,
,5595,10275900267,,,,,,,-96.7014708,43.5291476,,,
,5596,9276588126,,,,,,,-96.6947394,43.5292974,,,
,5597,9276588153,,,,,,,-96.695722,43.5292945,,,
,5598,80661721,,,,,,,-96.6969957,43.5292718,,,
,5599,80767253,,,,,,,-96.715637,43.5486144,,,
,5600,2458661745,,,,,,,-96.7120799,43.5486162,,,
,5601,80808353,,,,,,,-96.7251367,43.5486089,,,
,5602,80719006,,,,,,,-96.7014121,43.5512155,,,
,5603,11608257506,traffic_signals,,signal,,,,-96.7038176,43.55121,,,
,5604,2444156955,traffic_signals,,signal,,,,-96.7040616,43.5512113,,,
,5605,80738131,traffic_signals,,signal,,,,-96.7113905,43.55121,,,
,5606,10236638847,,,,,,,-96.7363572,43.6020167,,,
,5607,1010857461,,,,,,,-96.7409095,43.6020227,,,
,5608,80785780,,,,,,,-96.7398408,43.6020229,,,
,5609,1028816415,,,,,,,-96.7756929,43.5726274,,,
,5610,1028817828,,,,,,,-96.7745367,43.5724211,,,
,5611,1860609919,,,,,,,-96.7802135,43.5475217,,,
,5612,1028817639,,,,,,,-96.7804612,43.5444754,,,
,5613,2442432568,turning_circle,,,,,,-96.8206054,43.4909187,,,
,5614,2442431969,,,,,,,-96.8207016,43.4912611,,,
,5615,2379614831,,,,,,,-96.8206879,43.4920618,,,
,5616,1051371010,,,,,,,-96.8207014,43.4932714,,,
,5618,80662106,,,,,,,-96.7437681,43.5294293,,,
,5619,80662108,,,,,,,-96.743739,43.5272689,,,
,5620,80662109,,,,,,,-96.743736,43.525989,,,
,5621,80662117,,,,,,,-96.7436953,43.5221073,,,
,5622,80662984,,,,,,,-96.7113054,43.5339114,,,
,5623,80662985,,,,,,,-96.7113016,43.5330171,,,
,5624,80692856,traffic_signals,,signal,,,,-96.7312968,43.536686,,,
,5625,80692863,,,,,,,-96.7327298,43.5366856,,,
,5626,3067775604,,,,,,,-96.735587,43.5366846,,,
,5627,80661706,traffic_signals,,signal,,,,-96.691369,43.5292992,,,
,5628,10819336347,,,,,,,-96.6913797,43.5309102,,,
,5629,5800175656,,,,,,,-96.6914043,43.5339146,,,
,5630,80641874,,,,,,,-96.6914954,43.5644053,,,
,5631,7843948545,traffic_signals,,signal,,,,-96.6914751,43.5642029,,,
,5632,1902458992,,,,,,,-96.6914406,43.5598929,,,
,5633,1902487282,,,,,,,-96.6914464,43.5562697,,,
,5634,1902490720,,,,,,,-96.6914481,43.5551967,,,
,5635,2456582645,,,,,,,-96.6914467,43.5524702,,,
,5636,10548458613,,,,,,,-96.6914411,43.552057,,,
,5637,8367619569,,,,,,,-96.6914374,43.5517324,,,
,5638,80661710,traffic_signals,,signal,,,,-96.6944121,43.5293052,,,
,5639,1325538135,,,,,,,-96.8308026,43.5557419,,,
,5640,80770189,,,,,,,-96.8085336,43.5438785,,,
,5641,80677880,traffic_signals,,signal,,,,-96.8149702,43.5438851,,,
,5642,3097665154,,,,,,,-96.8205805,43.5438701,,,
,5643,80770188,,,,,,,-96.8079453,43.5438778,,,
,5644,80789616,,,,,,,-96.8420629,43.5582756,,,
,5645,80820335,,,,,,,-96.8706745,43.5688689,,,
,5646,80820333,,,,,,,-96.8706746,43.5691382,,,
,5647,80671206,traffic_signals,,signal,,,,-96.7744923,43.5148362,,,
,5648,80743306,,,,,,,-96.7743852,43.5130643,,,
,5649,1331643697,,,,,,,-96.7744853,43.5725707,,,
,5650,1331643630,,,,,,,-96.7756442,43.5727761,,,
,5651,1331643645,,,,,,,-96.7710564,43.5695475,,,
,5652,1331643643,,,,,,,-96.7705322,43.5696152,,,
,5653,495863836,,,,,,,-96.7724161,43.5724427,,,
,5654,6317011415,traffic_signals,,signal,,,,-96.7724965,43.5723129,,,
,5655,1331643579,,,,,,,-96.7725522,43.5722049,,,
,5656,80640879,,,,,,,-96.7730878,43.5712203,,,
,5657,80807794,,,,,,,-96.7722042,43.5726537,,,
,5658,1331643538,turning_circle,,,,,,-96.7676212,43.5666917,,,
,5659,2447767882,,,,,,,-96.7683803,43.5668788,,,
,5660,1331643622,,,,,,,-96.7684519,43.5669088,,,
,5661,2447849769,,,,,,,-96.7685295,43.5669496,,,
,5662,80640128,,,,,,,-96.7714652,43.5947641,,,
,5663,80640767,,,,,,,-96.7802493,43.5182891,,,
,5664,1337576814,,,,,,,-96.769596,43.6182053,,,
,5665,2450109593,,,,,,,-96.7695439,43.6206493,,,
,5666,1341476759,,,,,,,-96.8220537,43.5080722,,,
,5667,1341476800,,,,,,,-96.8219717,43.5114262,,,
,5668,1341476811,,,,,,,-96.8219739,43.5122476,,,
,5669,1341476758,,,,,,,-96.8245064,43.5080632,,,
,5670,1341476798,,,,,,,-96.8246416,43.5114181,,,
,5671,1341476803,,,,,,,-96.8245174,43.5121788,,,
,5672,1341476799,,,,,,,-96.8233034,43.5114222,,,
,5673,1341476812,,,,,,,-96.8209604,43.5122496,,,
,5674,1341640407,,,,,,,-96.8243151,43.5414739,,,
,5675,1341640406,turning_circle,,,,,,-96.8250465,43.5414687,,,
,5676,1341476830,,,,,,,-96.8258157,43.5163755,,,
,5677,1902545220,,,,,,,-96.8243091,43.5163828,,,
,5678,1994121320,,,,,,,-96.8231803,43.5163882,,,
,5679,1902548084,,,,,,,-96.8220024,43.5163939,,,
,5680,1341640323,turning_circle,,,,,,-96.8164587,43.5163422,,,
,5681,1341640421,,,,,,,-96.822687,43.5422534,,,
,5682,1341640378,,,,,,,-96.8194955,43.5360907,,,
,5683,1341640377,,,,,,,-96.8208518,43.5360861,,,
,5684,6724689909,,,,,,,-96.7266539,43.55385,,,
,5685,1341785082,,,,,,,-96.7249345,43.5642193,,,
,5686,10586368599,,,,,,,-96.7256172,43.5512111,,,
,5687,2456371806,,,,,,,-96.7257618,43.551212,,,
,5688,80738112,,,,,,,-96.7236064,43.5512126,,,
,5689,80738109,,,,,,,-96.7244991,43.5512049,,,
,5690,9980424478,,,,,,,-96.7354305,43.5148438,,,
,5691,80693040,,,,,,,-96.7361995,43.514842,,,
,5692,9980424480,,,,,,,-96.7405951,43.514861,,,
,5693,7843906105,traffic_signals,,signal,,,,-96.7312278,43.5682969,,,
,5694,6317137766,,,,,,,-96.728451,43.5777313,,,
,5695,1684134724,,,,,,,-96.7284175,43.5792579,,,
,5696,1684134704,,,,,,,-96.7305015,43.5717644,,,
,5697,7843906104,traffic_signals,,signal,,,,-96.7313494,43.5685502,,,
,5698,9837370539,,,,,,,-96.7288217,43.5874537,,,
,5699,6317137767,traffic_signals,,signal,,,,-96.7286725,43.5828856,,,
,5700,80672031,,,,,,,-96.7286709,43.5827806,,,
,5701,4015808599,,,,,,,-96.72867,43.5826573,,,
