name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes,geometry,out_degree,in_degree,degree
,7106,80737800,,,,,,,-96.7283633,43.5551365,,,,POINT(-96.7283633 43.5551365),3.0,3.0,6.0
,7107,4960381787,,,,,,,-96.728381,43.5576932,,,,POINT(-96.728381 43.5576932),2.0,2.0,4.0
,7108,2456364267,,,,,,,-96.7291448,43.5434837,,,,POINT(-96.7291448 43.5434837),1.0,1.0,2.0
,7109,2456364289,,,,,,,-96.7297883,43.5434824,,,,POINT(-96.7297883 43.5434824),2.0,2.0,4.0
,7110,80678853,,,,,,,-96.7327737,43.5472921,,,,POINT(-96.7327737 43.5472921),4.0,4.0,8.0
,7111,80653274,,,,,,,-96.7611638,43.5476418,,,,POINT(-96.7611638 43.5476418),3.0,3.0,6.0
,7112,80692882,traffic_signals,,signal,traffic_signals,,,-96.7412646,43.5366708,,,,POINT(-96.7412646 43.5366708),4.0,4.0,8.0
,7113,80723138,traffic_signals,,signal,traffic_signals,,,-96.7412655,43.5330535,,,,POINT(-96.7412655 43.5330535),4.0,4.0,8.0
,7114,3065782742,traffic_signals,,signal,traffic_signals,,,-96.7412729,43.5294394,,,,POINT(-96.7412729 43.5294394),4.0,4.0,8.0
,7115,2458654502,,,,,,,-96.7212798,43.5512183,,,,POINT(-96.7212798 43.5512183),3.0,3.0,6.0
,7116,2453680534,,,,,,,-96.7199534,43.5550826,,,,POINT(-96.7199534 43.5550826),2.0,2.0,4.0
,7117,80678359,,,,,,,-96.7328135,43.5512092,,,,POINT(-96.7328135 43.5512092),4.0,4.0,8.0
,7118,80653463,,,,,,,-96.7342289,43.5512085,,,,POINT(-96.7342289 43.5512085),3.0,3.0,6.0
,7119,2457604728,,,,,,,-96.7364121,43.5512089,,,,POINT(-96.7364121 43.5512089),2.0,2.0,4.0
,7120,2456530876,,,,,,,-96.6944479,43.5633181,,,,POINT(-96.6944479 43.5633181),3.0,2.0,5.0
,7121,7843948548,traffic_signals,,signal,traffic_signals,,,-96.6951803,43.5630495,,,,POINT(-96.6951803 43.5630495),2.0,2.0,4.0
,7122,2456582579,,,,,,,-96.6910381,43.5645744,,,,POINT(-96.6910381 43.5645744),3.0,2.0,5.0
,7123,2456582655,,,,,,,-96.6915447,43.5647246,,,,POINT(-96.6915447 43.5647246),1.0,2.0,3.0
,7124,80808376,,,,,,,-96.6946754,43.5484837,,,,POINT(-96.6946754 43.5484837),1.0,1.0,2.0
,7125,80641856,,,,,,,-96.6932639,43.5684068,,,,POINT(-96.6932639 43.5684068),1.0,2.0,3.0
,7126,2456582597,traffic_signals,,signal,traffic_signals,,,-96.691845,43.5642764,,,,POINT(-96.691845 43.5642764),2.0,3.0,5.0
,7127,2458750873,,,,,,,-96.6940072,43.5464929,,,,POINT(-96.6940072 43.5464929),1.0,1.0,2.0
,7128,2456582664,,,,,,,-96.6814364,43.5613268,,,,POINT(-96.6814364 43.5613268),1.0,1.0,2.0
,7129,9582193533,,,,,,,-96.6550201,43.5584665,,,,POINT(-96.6550201 43.5584665),3.0,3.0,6.0
,7130,8041122578,,,,,,,-96.6515695,43.5584618,,,,POINT(-96.6515695 43.5584618),2.0,2.0,4.0
,7131,2458750816,,,,,,,-96.6941592,43.5468934,,,,POINT(-96.6941592 43.5468934),1.0,1.0,2.0
,7132,1375430098,turning_circle,,,turning_circle,,,-96.6884914,43.5490508,,,,POINT(-96.6884914 43.5490508),1.0,1.0,2.0
,7133,80789101,,,,,,,-96.6901576,43.5475639,,,,POINT(-96.6901576 43.5475639),3.0,3.0,6.0
,7134,80764654,,,,,,,-96.690181,43.5548,,,,POINT(-96.690181 43.5548),1.0,1.0,2.0
,7135,80719077,,,,,,,-96.6979633,43.6019195,,,,POINT(-96.6979633 43.6019195),3.0,3.0,6.0
,7136,80707857,,,,,,,-96.698697,43.580163,,,,POINT(-96.698697 43.580163),3.0,3.0,6.0
,7137,9559170565,,,,,,,-96.6977821,43.5801682,,,,POINT(-96.6977821 43.5801682),3.0,3.0,6.0
,7138,80717967,,,,,,,-96.7362637,43.5294306,,,,POINT(-96.7362637 43.5294306),4.0,4.0,8.0
,7139,2509490529,,,,,,,-96.7362773,43.5221307,,,,POINT(-96.7362773 43.5221307),4.0,4.0,8.0
,7140,80693038,traffic_signals,,signal,traffic_signals,,,-96.734976,43.5148448,,,,POINT(-96.734976 43.5148448),4.0,4.0,8.0
,7141,80719948,,,,,,,-96.7370806,43.5424648,,,,POINT(-96.7370806 43.5424648),4.0,4.0,8.0
,7142,80742761,,,,,,,-96.7370891,43.5402324,,,,POINT(-96.7370891 43.5402324),4.0,4.0,8.0
,7143,80692872,,,,,,,-96.7370986,43.536684,,,,POINT(-96.7370986 43.536684),3.0,3.0,6.0
,7144,80764709,,,,,,,-96.7349617,43.5121101,,,,POINT(-96.7349617 43.5121101),1.0,1.0,2.0
,7145,80717963,,,,,,,-96.7362674,43.5321461,,,,POINT(-96.7362674 43.5321461),3.0,3.0,6.0
,7146,80689643,,,,,,,-96.7362642,43.5312605,,,,POINT(-96.7362642 43.5312605),3.0,3.0,6.0
,7147,80653844,,,,,,,-96.7448878,43.5148533,,,,POINT(-96.7448878 43.5148533),3.0,3.0,6.0
,7148,80662096,,,,,,,-96.7437558,43.5330588,,,,POINT(-96.7437558 43.5330588),3.0,3.0,6.0
,7149,80770130,,,,,,,-96.7587046,43.5330364,,,,POINT(-96.7587046 43.5330364),3.0,3.0,6.0
,7150,80789254,traffic_signals,,signal,traffic_signals,,,-96.7612236,43.5330331,,,,POINT(-96.7612236 43.5330331),4.0,4.0,8.0
,7151,80653830,,,,,,,-96.744979,43.5272709,,,,POINT(-96.744979 43.5272709),5.0,5.0,10.0
,7152,80780801,,,,,,,-96.7461682,43.5221181,,,,POINT(-96.7461682 43.5221181),4.0,4.0,8.0
,7153,80653832,,,,,,,-96.7449678,43.5259948,,,,POINT(-96.7449678 43.5259948),5.0,5.0,10.0
,7154,80653836,,,,,,,-96.7449395,43.5221214,,,,POINT(-96.7449395 43.5221214),4.0,4.0,8.0
,7155,7855046559,traffic_signals,,signal,traffic_signals,,,-96.7495484,43.5043594,,,,POINT(-96.7495484 43.5043594),2.0,2.0,4.0
,7156,80665095,,,,,,,-96.7179334,43.533513,,,,POINT(-96.7179334 43.533513),2.0,2.0,4.0
,7157,80789050,,,,,,,-96.7162987,43.5335076,,,,POINT(-96.7162987 43.5335076),2.0,3.0,5.0
,7158,3065782743,,,,,,,-96.741248,43.527265,,,,POINT(-96.741248 43.527265),4.0,4.0,8.0
,7159,80711669,,,,,,,-96.7424949,43.527267,,,,POINT(-96.7424949 43.527267),4.0,4.0,8.0
,7160,2449018696,,,,,,,-96.7238139,43.5335869,,,,POINT(-96.7238139 43.5335869),3.0,3.0,6.0
,7161,80728422,,,,,,,-96.7263083,43.5335314,,,,POINT(-96.7263083 43.5335314),3.0,2.0,5.0
,7162,80728424,,,,,,,-96.7263099,43.5330519,,,,POINT(-96.7263099 43.5330519),3.0,3.0,6.0
,7163,80662154,,,,,,,-96.7462316,43.5259911,,,,POINT(-96.7462316 43.5259911),4.0,4.0,8.0
,7164,80259603,,,,,,,-96.7575374,43.4956278,,,,POINT(-96.7575374 43.4956278),3.0,3.0,6.0
,7165,498701012,,,,,,,-96.7528722,43.5003501,,,,POINT(-96.7528722 43.5003501),3.0,3.0,6.0
,7166,80737534,,,,,,,-96.7298534,43.5551296,,,,POINT(-96.7298534 43.5551296),3.0,3.0,6.0
,7167,80737536,,,,,,,-96.729868,43.557749,,,,POINT(-96.729868 43.557749),4.0,4.0,8.0
,7168,80730407,,,,,,,-96.7298828,43.5603098,,,,POINT(-96.7298828 43.5603098),4.0,4.0,8.0
,7169,2457689280,,,,,,,-96.7057834,43.5378081,,,,POINT(-96.7057834 43.5378081),2.0,2.0,4.0
,7170,11506383840,,,,,,,-96.7100465,43.5412682,,,,POINT(-96.7100465 43.5412682),2.0,1.0,3.0
,7171,2457689306,,,,,,,-96.7102727,43.5413462,,,,POINT(-96.7102727 43.5413462),2.0,1.0,3.0
,7172,80662986,,,,,,,-96.7112971,43.5321236,,,,POINT(-96.7112971 43.5321236),3.0,3.0,6.0
,7173,2457725668,,,,,,,-96.7137989,43.5320964,,,,POINT(-96.7137989 43.5320964),3.0,3.0,6.0
,7174,2457725652,,,,,,,-96.7162919,43.5321012,,,,POINT(-96.7162919 43.5321012),2.0,3.0,5.0
,7175,8345363550,,,,,,,-96.7212796,43.5513828,,,,POINT(-96.7212796 43.5513828),2.0,2.0,4.0
,7176,80724519,,,,,,,-96.712626,43.554967,,,,POINT(-96.712626 43.554967),3.0,3.0,6.0
,7177,80724525,,,,,,,-96.7125974,43.5583537,,,,POINT(-96.7125974 43.5583537),1.0,1.0,2.0
,7178,2458668734,,,,,,,-96.7101312,43.5455447,,,,POINT(-96.7101312 43.5455447),1.0,1.0,2.0
,7179,2458680360,,,,,,,-96.6716678,43.5438978,,,,POINT(-96.6716678 43.5438978),1.0,2.0,3.0
,7180,2458680343,,,,,,,-96.6725046,43.5438397,,,,POINT(-96.6725046 43.5438397),2.0,3.0,5.0
,7181,462190865,,,,,,,-96.661488,43.5439868,,,,POINT(-96.661488 43.5439868),3.0,3.0,6.0
,7182,2458680347,,,,,,,-96.6933017,43.5484812,,,,POINT(-96.6933017 43.5484812),1.0,1.0,2.0
,7183,2458680341,,,,,,,-96.6914587,43.5484778,,,,POINT(-96.6914587 43.5484778),3.0,3.0,6.0
,7184,1103648633,,,,,,,-96.6951848,43.5466273,,,,POINT(-96.6951848 43.5466273),2.0,2.0,4.0
,7185,2458750856,,,,,,,-96.694962,43.546628,,,,POINT(-96.694962 43.546628),2.0,1.0,3.0
,7186,2458750857,traffic_signals,,signal,traffic_signals,,,-96.694531,43.5466294,,,,POINT(-96.694531 43.5466294),2.0,1.0,3.0
,7187,2458750786,,,,,,,-96.7101058,43.5466684,,,,POINT(-96.7101058 43.5466684),2.0,2.0,4.0
,7188,2458722488,,,,,,,-96.6902809,43.5467965,,,,POINT(-96.6902809 43.5467965),3.0,3.0,6.0
,7190,80718728,,,,,,,-96.7185673,43.5466007,,,,POINT(-96.7185673 43.5466007),1.0,1.0,2.0
,7191,669252910,traffic_signals,,signal,traffic_signals,,,-96.6874512,43.5467195,,,,POINT(-96.6874512 43.5467195),2.0,2.0,4.0
,7192,2458750840,,,,,,,-96.6949467,43.5467538,,,,POINT(-96.6949467 43.5467538),1.0,2.0,3.0
,7193,80641749,,,,,,,-96.6941096,43.5437172,,,,POINT(-96.6941096 43.5437172),1.0,2.0,3.0
,7194,2458750801,,,,,,,-96.7107817,43.5466681,,,,POINT(-96.7107817 43.5466681),2.0,3.0,5.0
,7195,80662952,traffic_signals,,signal,traffic_signals,,,-96.7114211,43.5466678,,,,POINT(-96.7114211 43.5466678),4.0,4.0,8.0
,7196,2456582580,,,,,,,-96.6940144,43.5468888,,,,POINT(-96.6940144 43.5468888),1.0,1.0,2.0
,7197,2458750851,,,,,,,-96.7114131,43.5459874,,,,POINT(-96.7114131 43.5459874),3.0,2.0,5.0
,7198,524418097,traffic_signals,,signal,traffic_signals,,,-96.6938388,43.5465207,,,,POINT(-96.6938388 43.5465207),1.0,1.0,2.0
,7199,2458750846,,,,,,,-96.6931568,43.546755,,,,POINT(-96.6931568 43.546755),2.0,1.0,3.0
,7200,2458750842,,,,,,,-96.7123427,43.5466631,,,,POINT(-96.7123427 43.5466631),3.0,2.0,5.0
,7201,2458750804,,,,,,,-96.7114206,43.5462194,,,,POINT(-96.7114206 43.5462194),2.0,3.0,5.0
,7202,2458750799,,,,,,,-96.6941529,43.5464968,,,,POINT(-96.6941529 43.5464968),1.0,1.0,2.0
,7203,2458750824,,,,,,,-96.71139,43.5453556,,,,POINT(-96.71139 43.5453556),2.0,2.0,4.0
,7204,2379374931,stop,,,stop,,,-96.6547787,43.5377767,,,,POINT(-96.6547787 43.5377767),2.0,1.0,3.0
,7205,2458809209,,,,,,,-96.6544191,43.5360292,,,,POINT(-96.6544191 43.5360292),1.0,2.0,3.0
,7208,10748439682,,,,,,,-96.6399854,43.5424161,,,,POINT(-96.6399854 43.5424161),3.0,3.0,6.0
,7209,9490500234,,,,,,,-96.6392781,43.543125,,,,POINT(-96.6392781 43.543125),3.0,3.0,6.0
,7210,5413405879,,,,,,,-96.6357243,43.5431373,,,,POINT(-96.6357243 43.5431373),3.0,3.0,6.0
,7211,10748439697,,,,,,,-96.6327182,43.5429842,,,,POINT(-96.6327182 43.5429842),3.0,3.0,6.0
,7212,80718825,,,,,,,-96.6304684,43.5428528,,,,POINT(-96.6304684 43.5428528),4.0,4.0,8.0
,7213,2458809084,,,,,,,-96.6522568,43.541716,,,,POINT(-96.6522568 43.541716),1.0,1.0,2.0
,7214,10717481983,traffic_signals,,signal,traffic_signals,,,-96.6521005,43.5368195,,,,POINT(-96.6521005 43.5368195),1.0,1.0,2.0
,7215,2458809169,,,,,,,-96.652096,43.5367404,,,,POINT(-96.652096 43.5367404),2.0,2.0,4.0
,7216,1375318303,,,,,,,-96.6520873,43.5365857,,,,POINT(-96.6520873 43.5365857),2.0,2.0,4.0
,7217,10717481987,traffic_signals,,signal,traffic_signals,,,-96.6520549,43.529617,,,,POINT(-96.6520549 43.529617),1.0,1.0,2.0
,7218,2458844445,,,,,,,-96.6520538,43.5293554,,,,POINT(-96.6520538 43.5293554),2.0,2.0,4.0
,7219,1375318269,,,,,,,-96.6520023,43.5267488,,,,POINT(-96.6520023 43.5267488),1.0,1.0,2.0
,7220,2379374933,,,,,,,-96.6559384,43.5428389,,,,POINT(-96.6559384 43.5428389),2.0,2.0,4.0
,7221,2458809454,,,,,,,-96.6566986,43.543159,,,,POINT(-96.6566986 43.543159),1.0,1.0,2.0
,7222,2458809237,,,,,,,-96.6568278,43.5430761,,,,POINT(-96.6568278 43.5430761),1.0,1.0,2.0
,7223,1375318305,,,,,,,-96.6537222,43.5361367,,,,POINT(-96.6537222 43.5361367),1.0,1.0,2.0
,7224,5074811568,,,,,,,-96.653305,43.5364113,,,,POINT(-96.653305 43.5364113),2.0,2.0,4.0
,7225,10717481981,traffic_signals,,signal,traffic_signals,,,-96.6522698,43.5365818,,,,POINT(-96.6522698 43.5365818),1.0,1.0,2.0
,7226,2458809341,,,,,,,-96.6541254,43.5377753,,,,POINT(-96.6541254 43.5377753),2.0,3.0,5.0
,7227,2458809327,stop,,,stop,,,-96.6546468,43.5377765,,,,POINT(-96.6546468 43.5377765),2.0,3.0,5.0
,7228,2458809203,,,,,,,-96.6543139,43.5362736,,,,POINT(-96.6543139 43.5362736),1.0,1.0,2.0
,7229,2458809227,,,,,,,-96.6546599,43.5374292,,,,POINT(-96.6546599 43.5374292),2.0,1.0,3.0
,7230,2458809392,,,,,,,-96.6614835,43.544831,,,,POINT(-96.6614835 43.544831),3.0,3.0,6.0
,7231,10691370211,traffic_signals,,signal,traffic_signals,,,-96.6614979,43.5441291,,,,POINT(-96.6614979 43.5441291),2.0,2.0,4.0
,7232,10680370635,,,,,,,-96.6570871,43.5437589,,,,POINT(-96.6570871 43.5437589),2.0,2.0,4.0
,7233,2458809373,traffic_signals,,signal,traffic_signals,,,-96.6569988,43.5436144,,,,POINT(-96.6569988 43.5436144),1.0,1.0,2.0
,7234,2458809382,,,,,,,-96.6520284,43.5416003,,,,POINT(-96.6520284 43.5416003),1.0,1.0,2.0
,7235,10234530332,,,,,,,-96.6516171,43.5655306,,,,POINT(-96.6516171 43.5655306),2.0,2.0,4.0
,7236,2459987267,,,,,,,-96.6516112,43.5730115,,,,POINT(-96.6516112 43.5730115),4.0,4.0,8.0
,7237,1935504143,,,,,,,-96.6516085,43.5764088,,,,POINT(-96.6516085 43.5764088),1.0,1.0,2.0
,7238,8391675952,,,,,,,-96.651535,43.5409055,,,,POINT(-96.651535 43.5409055),3.0,3.0,6.0
,7239,1375318310,,,,,,,-96.6515416,43.543598,,,,POINT(-96.6515416 43.543598),1.0,1.0,2.0
,7240,2458809272,,,,,,,-96.653884,43.5361762,,,,POINT(-96.653884 43.5361762),1.0,1.0,2.0
,7241,2458844450,,,,,,,-96.6615175,43.5293359,,,,POINT(-96.6615175 43.5293359),3.0,3.0,6.0
,7242,2458844324,,,,,,,-96.661291,43.5302815,,,,POINT(-96.661291 43.5302815),2.0,2.0,4.0
,7243,2458844312,,,,,,,-96.6611214,43.5305262,,,,POINT(-96.6611214 43.5305262),2.0,2.0,4.0
,7244,2458844412,,,,,,,-96.6509008,43.5294162,,,,POINT(-96.6509008 43.5294162),2.0,2.0,4.0
,7245,10717481988,traffic_signals,,signal,traffic_signals,,,-96.6516557,43.529481,,,,POINT(-96.6516557 43.529481),1.0,1.0,2.0
,7246,80647438,,,,,,,-96.6518289,43.5294932,,,,POINT(-96.6518289 43.5294932),2.0,2.0,4.0
,7247,2458844353,,,,,,,-96.6614098,43.5303268,,,,POINT(-96.6614098 43.5303268),3.0,3.0,6.0
,7248,9470177139,traffic_signals,,signal,traffic_signals,,,-96.6615701,43.5295976,,,,POINT(-96.6615701 43.5295976),1.0,1.0,2.0
,7249,2458844435,,,,,,,-96.6564428,43.5305277,,,,POINT(-96.6564428 43.5305277),2.0,2.0,4.0
,7250,2458844401,,,,,,,-96.6566237,43.5304367,,,,POINT(-96.6566237 43.5304367),3.0,3.0,6.0
,7251,80661647,,,,,,,-96.6305564,43.5293607,,,,POINT(-96.6305564 43.5293607),4.0,4.0,8.0
,7252,2458844328,,,,,,,-96.6518297,43.5293671,,,,POINT(-96.6518297 43.5293671),2.0,2.0,4.0
,7254,7087958517,,,,,,,-96.662196,43.5305993,,,,POINT(-96.662196 43.5305993),4.0,4.0,8.0
,7255,2458844318,,,,,,,-96.6603541,43.5312036,,,,POINT(-96.6603541 43.5312036),3.0,3.0,6.0
,7256,5353951492,,,,,,,-96.6606931,43.5317017,,,,POINT(-96.6606931 43.5317017),3.0,3.0,6.0
,7257,5353951495,,,,,,,-96.6606981,43.5325079,,,,POINT(-96.6606981 43.5325079),3.0,3.0,6.0
,7258,7087958582,,,,,,,-96.6607033,43.533303,,,,POINT(-96.6607033 43.533303),3.0,3.0,6.0
,7259,10241677538,,,,,,,-96.660544,43.5355537,,,,POINT(-96.660544 43.5355537),3.0,3.0,6.0
,7260,80661681,traffic_signals,,signal,traffic_signals,,,-96.6714107,43.5293697,,,,POINT(-96.6714107 43.5293697),4.0,4.0,8.0
,7261,2458844363,,,,,,,-96.6569908,43.5291921,,,,POINT(-96.6569908 43.5291921),1.0,1.0,2.0
,7262,9470177138,traffic_signals,,signal,traffic_signals,,,-96.6617357,43.5293353,,,,POINT(-96.6617357 43.5293353),1.0,1.0,2.0
,7263,10717481986,traffic_signals,,signal,traffic_signals,,,-96.6522431,43.529354,,,,POINT(-96.6522431 43.529354),1.0,1.0,2.0
,7264,9470177146,traffic_signals,,signal,traffic_signals,,,-96.6615163,43.5291765,,,,POINT(-96.6615163 43.5291765),2.0,2.0,4.0
,7265,9490500336,,,,,,,-96.6603865,43.5272127,,,,POINT(-96.6603865 43.5272127),3.0,3.0,6.0
,7266,9490500311,,,,,,,-96.6595879,43.5265395,,,,POINT(-96.6595879 43.5265395),4.0,4.0,8.0
,7267,9490500301,,,,,,,-96.6593734,43.5257221,,,,POINT(-96.6593734 43.5257221),3.0,3.0,6.0
,7268,9490500283,,,,,,,-96.6592826,43.5246931,,,,POINT(-96.6592826 43.5246931),3.0,3.0,6.0
,7269,9490500291,,,,,,,-96.6592334,43.523776,,,,POINT(-96.6592334 43.523776),3.0,3.0,6.0
,7270,9490500286,,,,,,,-96.6592371,43.5228852,,,,POINT(-96.6592371 43.5228852),2.0,2.0,4.0
,7271,1375318270,,,,,,,-96.6517684,43.5267537,,,,POINT(-96.6517684 43.5267537),1.0,1.0,2.0
,7272,10717481985,traffic_signals,,signal,traffic_signals,,,-96.6518288,43.5292689,,,,POINT(-96.6518288 43.5292689),1.0,1.0,2.0
,7273,10717481982,traffic_signals,,signal,traffic_signals,,,-96.651856,43.5365304,,,,POINT(-96.651856 43.5365304),1.0,1.0,2.0
,7274,1932271133,,,,,,,-96.6476405,43.5287053,,,,POINT(-96.6476405 43.5287053),1.0,1.0,2.0
,7275,2458849133,turning_circle,,,turning_circle,,,-96.6504001,43.5285838,,,,POINT(-96.6504001 43.5285838),1.0,1.0,2.0
,7276,2458877435,,,,,,,-96.6331097,43.5148834,,,,POINT(-96.6331097 43.5148834),2.0,2.0,4.0
,7277,80647432,,,,,,,-96.6516315,43.5148703,,,,POINT(-96.6516315 43.5148703),3.0,3.0,6.0
,7278,2458877384,,,,,,,-96.6470921,43.514819,,,,POINT(-96.6470921 43.514819),3.0,3.0,6.0
,7279,2458877316,,,,,,,-96.6456263,43.5148213,,,,POINT(-96.6456263 43.5148213),1.0,1.0,2.0
,7280,6316926340,,,,,,,-96.6413082,43.5076218,,,,POINT(-96.6413082 43.5076218),2.0,2.0,4.0
,7281,9954504734,,,,,,,-96.6412867,43.5084652,,,,POINT(-96.6412867 43.5084652),3.0,3.0,6.0
,7282,6316926339,,,,,,,-96.6412676,43.5092774,,,,POINT(-96.6412676 43.5092774),3.0,3.0,6.0
,7283,9954504743,,,,,,,-96.641227,43.511,,,,POINT(-96.641227 43.511),3.0,3.0,6.0
,7284,5074691265,,,,,,,-96.6411906,43.5126485,,,,POINT(-96.6411906 43.5126485),3.0,3.0,6.0
,7285,5074691262,,,,,,,-96.6411759,43.5134676,,,,POINT(-96.6411759 43.5134676),3.0,3.0,6.0
,7286,5074691259,,,,,,,-96.6411637,43.5143105,,,,POINT(-96.6411637 43.5143105),3.0,3.0,6.0
,7289,8197088309,,,,,,,-96.6410506,43.5181379,,,,POINT(-96.6410506 43.5181379),3.0,3.0,6.0
,7290,10081793553,,,,,,,-96.6409056,43.5201065,,,,POINT(-96.6409056 43.5201065),3.0,3.0,6.0
,7291,2461097378,,,,,,,-96.6468278,43.5063687,,,,POINT(-96.6468278 43.5063687),1.0,1.0,2.0
,7292,2461180469,,,,,,,-96.6468279,43.5067321,,,,POINT(-96.6468279 43.5067321),3.0,3.0,6.0
,7293,2458877311,,,,,,,-96.6468283,43.5076136,,,,POINT(-96.6468283 43.5076136),4.0,4.0,8.0
,7294,1911923941,,,,,,,-96.6470916,43.5149415,,,,POINT(-96.6470916 43.5149415),3.0,3.0,6.0
,7295,2458877374,,,,,,,-96.6470899,43.5151166,,,,POINT(-96.6470899 43.5151166),1.0,1.0,2.0
,7297,2458877417,,,,,,,-96.6456221,43.5149463,,,,POINT(-96.6456221 43.5149463),1.0,1.0,2.0
,7298,10717481992,traffic_signals,,signal,traffic_signals,,,-96.6514532,43.5149224,,,,POINT(-96.6514532 43.5149224),1.0,1.0,2.0
,7299,2458877347,,,,,,,-96.6342113,43.5149396,,,,POINT(-96.6342113 43.5149396),1.0,1.0,2.0
,7301,7087958389,,,,,,,-96.6361045,43.5118526,,,,POINT(-96.6361045 43.5118526),3.0,3.0,6.0
,7302,6316926336,,,,,,,-96.636153,43.5102131,,,,POINT(-96.636153 43.5102131),3.0,3.0,6.0
,7303,7087958386,,,,,,,-96.6361727,43.5094055,,,,POINT(-96.6361727 43.5094055),3.0,3.0,6.0
,7304,8197089324,,,,,,,-96.6362209,43.5076355,,,,POINT(-96.6362209 43.5076355),2.0,2.0,4.0
,7305,2458877467,,,,,,,-96.6449369,43.5149512,,,,POINT(-96.6449369 43.5149512),1.0,1.0,2.0
,7306,80215552,,,,,,,-96.6688151,43.4894654,,,,POINT(-96.6688151 43.4894654),4.0,4.0,8.0
,7307,80215556,,,,,,,-96.6687615,43.4908461,,,,POINT(-96.6687615 43.4908461),2.0,2.0,4.0
,7308,80310903,,,,,,,-96.6712748,43.4894418,,,,POINT(-96.6712748 43.4894418),3.0,3.0,6.0
,7309,6316926321,,,,,,,-96.6518551,43.5221559,,,,POINT(-96.6518551 43.5221559),3.0,3.0,6.0
,7310,10717481991,traffic_signals,,signal,traffic_signals,,,-96.6518517,43.5150498,,,,POINT(-96.6518517 43.5150498),1.0,1.0,2.0
,7311,2459001257,,,,,,,-96.6518515,43.5148695,,,,POINT(-96.6518515 43.5148695),3.0,3.0,6.0
,7312,4177457438,,,,,,,-96.6514015,43.5050036,,,,POINT(-96.6514015 43.5050036),1.0,1.0,2.0
,7313,10717481990,traffic_signals,,signal,traffic_signals,,,-96.6516327,43.5146948,,,,POINT(-96.6516327 43.5146948),1.0,1.0,2.0
,7314,4320448198,,,,,,,-96.651628,43.5221542,,,,POINT(-96.651628 43.5221542),3.0,3.0,6.0
,7315,2458997434,,,,,,,-96.6800587,43.4894588,,,,POINT(-96.6800587 43.4894588),1.0,1.0,2.0
,7316,2458997398,,,,,,,-96.6818627,43.4894327,,,,POINT(-96.6818627 43.4894327),3.0,3.0,6.0
,7317,2462340929,,,,,,,-96.6836041,43.489423,,,,POINT(-96.6836041 43.489423),2.0,1.0,3.0
,7318,2462340973,,,,,,,-96.6849265,43.4894165,,,,POINT(-96.6849265 43.4894165),2.0,3.0,5.0
,7319,2461255877,,,,,,,-96.6875372,43.4894697,,,,POINT(-96.6875372 43.4894697),1.0,2.0,3.0
,7320,1351536737,,,,,,,-96.6688204,43.5002882,,,,POINT(-96.6688204 43.5002882),3.0,3.0,6.0
,7321,6316926346,,,,,,,-96.6666312,43.500287,,,,POINT(-96.6666312 43.500287),2.0,2.0,4.0
,7322,10748434799,,,,,,,-96.6559064,43.5002852,,,,POINT(-96.6559064 43.5002852),3.0,3.0,6.0
,7323,2459022401,traffic_signals,,signal,traffic_signals,,,-96.651021,43.5002887,,,,POINT(-96.651021 43.5002887),1.0,1.0,2.0
,7327,80290464,,,,,,,-96.6890676,43.5003761,,,,POINT(-96.6890676 43.5003761),2.0,2.0,4.0
,7328,1351536717,,,,,,,-96.6947439,43.4999558,,,,POINT(-96.6947439 43.4999558),2.0,2.0,4.0
,7329,2459022417,,,,,,,-96.6687766,43.4821277,,,,POINT(-96.6687766 43.4821277),1.0,1.0,2.0
,7330,10717481994,,,,,,,-96.6489011,43.4898095,,,,POINT(-96.6489011 43.4898095),2.0,2.0,4.0
,7331,9267122267,,,,,,,-96.648932,43.4946523,,,,POINT(-96.648932 43.4946523),3.0,3.0,6.0
,7332,11233373900,,,,,,,-96.6650943,43.4894654,,,,POINT(-96.6650943 43.4894654),3.0,3.0,6.0
,7333,2459107141,,,,,,,-96.7473129,43.4776524,,,,POINT(-96.7473129 43.4776524),2.0,2.0,4.0
,7334,2459107133,,,,,,,-96.7473145,43.4813881,,,,POINT(-96.7473145 43.4813881),3.0,3.0,6.0
,7336,2459107145,,,,,,,-96.7640644,43.4753004,,,,POINT(-96.7640644 43.4753004),2.0,2.0,4.0
,7337,11258114350,traffic_signals,,signal,traffic_signals,,,-96.7670592,43.4753087,,,,POINT(-96.7670592 43.4753087),1.0,1.0,2.0
,7338,11258114349,,,,,,,-96.7671261,43.4753087,,,,POINT(-96.7671261 43.4753087),2.0,2.0,4.0
,7339,11258114346,,,,,,,-96.7672983,43.4753092,,,,POINT(-96.7672983 43.4753092),2.0,2.0,4.0
,7340,2459107191,turning_circle,,,turning_circle,,,-96.7464952,43.4853994,,,,POINT(-96.7464952 43.4853994),1.0,1.0,2.0
,7341,80233760,,,,,,,-96.7462777,43.4850899,,,,POINT(-96.7462777 43.4850899),3.0,3.0,6.0
,7342,2459107117,,,,,,,-96.7657593,43.4751923,,,,POINT(-96.7657593 43.4751923),1.0,1.0,2.0
,7343,2459107130,turning_circle,,,turning_circle,,,-96.7468439,43.4813871,,,,POINT(-96.7468439 43.4813871),1.0,1.0,2.0
