pair,from_node,to_node,geometry,fftt,cost,link_type_name
"(10026, 10033)",3891,5018,"LINESTRING (-96.731296 43.537702, -96.7312986 43.5389711)",0.176175,0.0140122037605478,primary
"(10026, 10033)",5018,1539,"LINESTRING (-96.7312986 43.5389711, -96.7313004 43.5414387)",0.3425625,0.0272459517566207,primary
"(10026, 10033)",1539,1538,"LINESTRING (-96.7313004 43.5414387, -96.7297749 43.5414445)",0.12325,0.0122534703667341,secondary
"(10026, 10033)",1538,3152,"LINESTRING (-96.7297749 43.5414445, -96.729784 43.5424574)",0.1687349999999999,0.0111837150633178,tertiary
"(10026, 10033)",3152,7109,"LINESTRING (-96.729784 43.5424574, -96.7297883 43.5434824)",0.17076,0.0113179315744342,tertiary
"(10026, 10033)",7109,5952,"LINESTRING (-96.7297883 43.5434824, -96.7297886 43.5446922)",0.20154,0.0133580225434028,tertiary
"(10026, 10033)",5952,10033,"LINESTRING (-96.7297886 43.5446922, -96.727535 43.5453421)",0.3909662395442757,0.0,centroid_connector_inward
"(10001, 10008)",10001,4026,"LINESTRING (-96.6975434 43.5483445, -96.696428 43.547572)",0.2486723204763332,0.0,centroid_connector_outward
"(10001, 10008)",4026,8976,"LINESTRING (-96.696428 43.547572, -96.6964232 43.5466846)",0.137175,0.0090919258826599,tertiary
"(10001, 10008)",8976,7184,"LINESTRING (-96.6964232 43.5466846, -96.6951848 43.5466273)",0.1251,0.009949917357426,primary
"(10001, 10008)",7184,7185,"LINESTRING (-96.6951848 43.5466273, -96.694962 43.546628)",0.0224999999999999,0.0017895534815514,primary
"(10001, 10008)",7185,5419,"LINESTRING (-96.694962 43.546628, -96.6945188 43.5461897)",0.034395,0.0068390768886624,motorway
"(10001, 10008)",5419,7193,"LINESTRING (-96.6945188 43.5461897, -96.6941096 43.5437172)",0.138435,0.0275263151353971,motorway
"(10001, 10008)",7193,5379,"LINESTRING (-96.6941096 43.5437172, -96.6956992 43.533608)",0.6697615384615385,0.1154182459890389,motorway
"(10001, 10008)",5379,5380,"LINESTRING (-96.6956992 43.533608, -96.696501 43.532972)",0.0552923076923076,0.0095283780928827,motorway
"(10001, 10008)",5380,5386,"LINESTRING (-96.696501 43.532972, -96.698168 43.5316547)",0.114726923076923,0.0197705891856288,motorway
"(10001, 10008)",5386,5387,"LINESTRING (-96.698168 43.5316547, -96.6990602 43.5309454)",0.0616038461538461,0.0106160289311146,motorway
"(10001, 10008)",5387,8814,"LINESTRING (-96.6990602 43.5309454, -96.7003478 43.5298857)",0.0906461538461538,0.0156208135011868,motorway
"(10001, 10008)",8814,788,"LINESTRING (-96.7003478 43.5298857, -96.7011762 43.5289618)",0.0707826923076923,0.0121977953695303,motorway
"(10001, 10008)",788,5385,"LINESTRING (-96.7011762 43.5289618, -96.7030684 43.5256789)",0.2286057692307692,0.0393950315035977,motorway
"(10001, 10008)",5385,7050,"LINESTRING (-96.7030684 43.5256789, -96.70596 43.5192846)",0.4313365384615384,0.0743310922489964,motorway
"(10001, 10008)",7050,743,"LINESTRING (-96.70596 43.5192846, -96.7062171 43.5187379)",0.0370211538461538,0.0063797581617308,motorway
"(10001, 10008)",743,744,"LINESTRING (-96.7062171 43.5187379, -96.7095929 43.5167961)",0.181895,0.0361678700585333,motorway
"(10001, 10008)",744,2710,"LINESTRING (-96.7095929 43.5167961, -96.7112753 43.5164684)",0.070385,0.0139953024221109,motorway
"(10001, 10008)",2710,7038,"LINESTRING (-96.7112753 43.5164684, -96.7113748 43.5160948)",0.04226,0.0042014738961313,secondary
"(10001, 10008)",7038,702,"LINESTRING (-96.7113748 43.5160948, -96.7118392 43.5158)",0.025245,0.0050196975157518,motorway
"(10001, 10008)",702,5397,"LINESTRING (-96.7118392 43.5158, -96.7157797 43.5144062)",0.177475,0.0352890004598158,motorway
"(10001, 10008)",5397,703,"LINESTRING (-96.7157797 43.5144062, -96.7266613 43.5119483)",0.5315423076923077,0.0915992891495892,motorway
"(10001, 10008)",703,704,"LINESTRING (-96.7266613 43.5119483, -96.7295768 43.5113069)",0.1233499999999999,0.0245268246610411,motorway
"(10001, 10008)",704,7027,"LINESTRING (-96.7295768 43.5113069, -96.7310558 43.5110827)",0.061065,0.0121421203723265,motorway
"(10001, 10008)",7027,5937,"LINESTRING (-96.7310558 43.5110827, -96.7311463 43.5110721)",0.003705,0.000736699516572,motorway
"(10001, 10008)",5937,5938,"LINESTRING (-96.7311463 43.5110721, -96.7312918 43.5110552)",0.005955,0.0011840878869598,motorway
"(10001, 10008)",5938,5406,"LINESTRING (-96.7312918 43.5110552, -96.734805 43.5089051)",0.18775,0.0373320740179203,motorway
"(10001, 10008)",5406,772,"LINESTRING (-96.734805 43.5089051, -96.7454555 43.5048617)",0.560198076923077,0.0965374625622926,motorway
"(10001, 10008)",772,773,"LINESTRING (-96.7454555 43.5048617, -96.7482538 43.5043286)",0.11776,0.023415313109722,motorway
"(10001, 10008)",773,7020,"LINESTRING (-96.7482538 43.5043286, -96.7492361 43.5042611)",0.03988,0.0079297103160301,motorway
"(10001, 10008)",7020,7017,"LINESTRING (-96.7492361 43.5042611, -96.7494832 43.5041976)",0.01063,0.0021136615009879,motorway
"(10001, 10008)",7017,7016,"LINESTRING (-96.7494832 43.5041976, -96.7524472 43.5022075)",0.164215,0.0326523916636633,motorway
"(10001, 10008)",7016,5360,"LINESTRING (-96.7524472 43.5022075, -96.7530813 43.5019741)",0.0331384615384615,0.0057106639989063,motorway
"(10001, 10008)",5360,5361,"LINESTRING (-96.7530813 43.5019741, -96.7547548 43.501341)",0.0879634615384615,0.0151585121851193,motorway
"(10001, 10008)",5361,507,"LINESTRING (-96.7547548 43.501341, -96.7567405 43.5005856)",0.1044980769230769,0.0180078790063007,motorway
"(10001, 10008)",507,36,"LINESTRING (-96.7567405 43.5005856, -96.762597 43.4983598)",0.3081461538461538,0.0531020169759031,motorway
"(10001, 10008)",36,37,"LINESTRING (-96.762597 43.4983598, -96.7684085 43.4970702)",0.2474449999999999,0.0492017845824996,motorway
"(10001, 10008)",37,6652,"LINESTRING (-96.7684085 43.4970702, -96.7698524 43.4967867)",0.06071,0.0120715324294431,motorway
"(10001, 10008)",6652,6653,"LINESTRING (-96.7698524 43.4967867, -96.7699659 43.4967505)",0.00501,0.0009961847713969,motorway
"(10001, 10008)",6653,6656,"LINESTRING (-96.7699659 43.4967505, -96.7708457 43.4987022)",0.1716825,0.0227581493034411,primary
"(10001, 10008)",6656,266,"LINESTRING (-96.7708457 43.4987022, -96.7708665 43.4987957)",0.00789,0.0010458945903289,primary
"(10001, 10008)",266,6648,"LINESTRING (-96.7708665 43.4987957, -96.7709294 43.5002155)",0.11838,0.0156923956404488,primary
"(10001, 10008)",6648,405,"LINESTRING (-96.7709294 43.5002155, -96.7709314 43.500342)",0.0105375,0.0013968459119887,primary
"(10001, 10008)",405,406,"LINESTRING (-96.7709314 43.500342, -96.7710314 43.5003398)",0.00809,0.0008043048703195,secondary
"(10001, 10008)",406,5444,"LINESTRING (-96.7710314 43.5003398, -96.7711299 43.5003376)",0.00797,0.0007923745137758,secondary
"(10001, 10008)",5444,5445,"LINESTRING (-96.7711299 43.5003376, -96.7712903 43.5003373)",0.01297,0.0012894727030956,secondary
"(10001, 10008)",5445,592,"LINESTRING (-96.7712903 43.5003373, -96.7745872 43.500335)",0.26654,0.0264993102762623,secondary
"(10001, 10008)",592,632,"LINESTRING (-96.7745872 43.500335, -96.7772953 43.5003875)",0.21916,0.0217888078342674,secondary
"(10001, 10008)",632,8960,"LINESTRING (-96.7772953 43.5003875, -96.7796728 43.500316)",0.19227,0.0191154137721053,secondary
"(10001, 10008)",8960,188,"LINESTRING (-96.7796728 43.500316, -96.7826333 43.5003678)",0.23928,0.0237891309480905,secondary
"(10001, 10008)",188,6526,"LINESTRING (-96.7826333 43.5003678, -96.7827469 43.5003674)",0.0091799999999999,0.0009126722755912,secondary
"(10001, 10008)",6526,5356,"LINESTRING (-96.7827469 43.5003674, -96.7874725 43.5003221)",0.38209,0.0379872494314439,secondary
"(10001, 10008)",5356,5357,"LINESTRING (-96.7874725 43.5003221, -96.788606 43.5003174)",0.09164,0.0091108156138541,secondary
"(10001, 10008)",5357,6,"LINESTRING (-96.788606 43.5003174, -96.7908254 43.5002771)",0.1798,0.0178756508879416,secondary
"(10001, 10008)",6,340,"LINESTRING (-96.7908254 43.5002771, -96.7925897 43.5002806)",0.14263,0.0141802229485379,secondary
"(10001, 10008)",340,2770,"LINESTRING (-96.7925897 43.5002806, -96.7935175 43.5002825)",0.07501,0.0074574670361763,secondary
"(10001, 10008)",2770,587,"LINESTRING (-96.7935175 43.5002825, -96.7947877 43.500289)",0.10269,0.0102094026122509,secondary
"(10001, 10008)",587,4940,"LINESTRING (-96.7947877 43.500289, -96.7973027 43.5002888)",0.20332,0.0202140007705021,secondary
"(10001, 10008)",4940,621,"LINESTRING (-96.7973027 43.5002888, -96.7977266 43.500289)",0.03427,0.0034071109895982,secondary
"(10001, 10008)",621,465,"LINESTRING (-96.7977266 43.500289, -96.800258 43.5002961)",0.20465,0.0203462288888612,secondary
"(10001, 10008)",465,4430,"LINESTRING (-96.800258 43.5002961, -96.8026291 43.500297)",0.19169,0.0190577503821442,secondary
"(10001, 10008)",4430,4681,"LINESTRING (-96.8026291 43.500297, -96.8062746 43.5003051)",0.29472,0.0293009556712689,secondary
"(10001, 10008)",4681,172,"LINESTRING (-96.8062746 43.5003051, -96.808039 43.500312)",0.14264,0.0141812171449165,secondary
"(10001, 10008)",172,4637,"LINESTRING (-96.808039 43.500312, -96.808516 43.5003098)",0.03856,0.0038336212360346,secondary
"(10001, 10008)",4637,6517,"LINESTRING (-96.808516 43.5003098, -96.8107964 43.5003134)",0.18436,0.0183290044366013,secondary
"(10001, 10008)",6517,2015,"LINESTRING (-96.8107964 43.5003134, -96.8108145 43.5019032)",0.17657,0.017554525457641,secondary
"(10001, 10008)",2015,4123,"LINESTRING (-96.8108145 43.5019032, -96.8108282 43.504733)",0.31427,0.0312446095915095,secondary
"(10001, 10008)",4123,2725,"LINESTRING (-96.8108282 43.504733, -96.8116778 43.504735)",0.10302,0.0068281407284973,tertiary
"(10001, 10008)",2725,4277,"LINESTRING (-96.8116778 43.504735, -96.812959 43.504738)",0.155355,0.0102968918935712,tertiary
"(10001, 10008)",4277,5160,"LINESTRING (-96.812959 43.504738, -96.8142738 43.5047426)",0.159435,0.0105673133085612,tertiary
"(10001, 10008)",5160,4542,"LINESTRING (-96.8142738 43.5047426, -96.8153067 43.504728)",0.125265,0.00830253395802,tertiary
"(10001, 10008)",4542,4541,"LINESTRING (-96.8153067 43.504728, -96.8153001 43.50555)",0.18258,0.0090760187406017,residential
"(10001, 10008)",4541,4540,"LINESTRING (-96.8153001 43.50555, -96.815292 43.5063517)",0.17808,0.0088523245554078,residential
"(10001, 10008)",4540,10008,"LINESTRING (-96.815292 43.5063517, -96.8154082 43.5075375)",0.2643751043005294,0.0,centroid_connector_inward
"(10007, 10014)",10007,1929,"LINESTRING (-96.6693704 43.5503127, -96.6715484 43.5502702)",0.3511804507797981,0.0,centroid_connector_outward
"(10007, 10014)",1929,846,"LINESTRING (-96.6715484 43.5502702, -96.6715345 43.5493632)",0.10074,0.0100155343184162,secondary
"(10007, 10014)",846,1928,"LINESTRING (-96.6715345 43.5493632, -96.6715307 43.5484559)",0.10076,0.0100175227111735,secondary
"(10007, 10014)",1928,1927,"LINESTRING (-96.6715307 43.5484559, -96.6715229 43.5475591)",0.0996,0.0099021959312513,secondary
"(10007, 10014)",1927,2493,"LINESTRING (-96.6715229 43.5475591, -96.6715115 43.5466473)",0.10127,0.0100682267264841,secondary
"(10007, 10014)",2493,2494,"LINESTRING (-96.6715115 43.5466473, -96.671492 43.5441657)",0.27561,0.0274010463916885,secondary
"(10007, 10014)",2494,7179,"LINESTRING (-96.671492 43.5441657, -96.6716678 43.5438978)",0.0249375,0.0033057029589769,primary
"(10007, 10014)",7179,7180,"LINESTRING (-96.6716678 43.5438978, -96.6725046 43.5438397)",0.0527399999999999,0.0069911889345943,primary
"(10007, 10014)",7180,2302,"LINESTRING (-96.6725046 43.5438397, -96.6739279 43.5442876)",0.1342285714285714,0.012455292231598,primary
"(10007, 10014)",2302,4141,"LINESTRING (-96.6739279 43.5442876, -96.6824452 43.5466949)",0.7936285714285715,0.0736421141585991,primary
"(10007, 10014)",4141,2355,"LINESTRING (-96.6824452 43.5466949, -96.6855873 43.5467108)",0.2720571428571428,0.025244634446419,primary
"(10007, 10014)",2355,7191,"LINESTRING (-96.6855873 43.5467108, -96.6874512 43.5467195)",0.161325,0.0149696148731778,primary
"(10007, 10014)",7191,2734,"LINESTRING (-96.6874512 43.5467195, -96.6888499 43.5467275)",0.1210607142857142,0.0112334248822498,primary
"(10007, 10014)",2734,7188,"LINESTRING (-96.6888499 43.5467275, -96.6902809 43.5467965)",0.1248535714285714,0.0115853704002883,primary
"(10007, 10014)",7188,8995,"LINESTRING (-96.6902809 43.5467965, -96.6914542 43.5467372)",0.1015821428571428,0.0094259758658829,primary
"(10007, 10014)",8995,8256,"LINESTRING (-96.6914542 43.5467372, -96.6922036 43.5467842)",0.064875,0.0060198590726633,primary
"(10007, 10014)",8256,8401,"LINESTRING (-96.6922036 43.5467842, -96.69275 43.5467635)",0.0473678571428571,0.004395342189966,primary
"(10007, 10014)",8401,7199,"LINESTRING (-96.69275 43.5467635, -96.6931568 43.546755)",0.0411,0.0032689176929673,primary
"(10007, 10014)",7199,5415,"LINESTRING (-96.6931568 43.546755, -96.6936379 43.5467537)",0.0485749999999999,0.0038634471273938,primary
"(10007, 10014)",5415,5416,"LINESTRING (-96.6936379 43.5467537, -96.694024 43.5466926)",0.01598,0.0031774516261324,motorway
"(10007, 10014)",5416,5417,"LINESTRING (-96.694024 43.5466926, -96.6940867 43.5466604)",0.0031,0.0006164017547566,motorway
"(10007, 10014)",5417,8782,"LINESTRING (-96.6940867 43.5466604, -96.6941466 43.5466922)",0.002995,0.0005955236308051,motorway
"(10007, 10014)",8782,7963,"LINESTRING (-96.6941466 43.5466922, -96.6944363 43.5467537)",0.012295,0.002444728895075,motorway
"(10007, 10014)",7963,7192,"LINESTRING (-96.6944363 43.5467537, -96.6949467 43.5467538)",0.0515374999999999,0.0040990716691314,primary
"(10007, 10014)",7192,2444,"LINESTRING (-96.6949467 43.5467538, -96.6951802 43.546752)",0.023575,0.0018750543701144,primary
"(10007, 10014)",2444,8976,"LINESTRING (-96.6951802 43.546752, -96.6964232 43.5466846)",0.12545,0.0099777548560279,primary
"(10007, 10014)",8976,2296,"LINESTRING (-96.6964232 43.5466846, -96.6976757 43.5466716)",0.127125,0.0101109771707656,primary
"(10007, 10014)",2296,2319,"LINESTRING (-96.6976757 43.5466716, -96.6989247 43.5466698)",0.126125,0.0100314414604744,primary
"(10007, 10014)",2319,5000,"LINESTRING (-96.6989247 43.5466698, -96.7001682 43.5466713)",0.1255625,0.0099867026234356,primary
"(10007, 10014)",5000,3937,"LINESTRING (-96.7001682 43.5466713, -96.7014145 43.5466743)",0.12585,0.0100095691401444,primary
"(10007, 10014)",3937,2613,"LINESTRING (-96.7014145 43.5466743, -96.7026727 43.5466735)",0.12705,0.0101050119924938,primary
"(10007, 10014)",2613,5155,"LINESTRING (-96.7026727 43.5466735, -96.703904 43.5466728)",0.1243375,0.009889271378329,primary
"(10007, 10014)",5155,4598,"LINESTRING (-96.703904 43.5466728, -96.7051574 43.5466766)",0.1265625,0.0100662383337268,primary
"(10007, 10014)",4598,2030,"LINESTRING (-96.7051574 43.5466766, -96.7064061 43.5466737)",0.1260875,0.0100284588713385,primary
"(10007, 10014)",2030,3944,"LINESTRING (-96.7064061 43.5466737, -96.7076466 43.5466671)",0.1252625,0.0099628419103483,primary
"(10007, 10014)",3944,4202,"LINESTRING (-96.7076466 43.5466671, -96.708897 43.5466689)",0.1262625,0.0100423776206395,primary
"(10007, 10014)",4202,7187,"LINESTRING (-96.708897 43.5466689, -96.7101058 43.5466684)",0.1220625,0.0097083276374165,primary
"(10007, 10014)",7187,7194,"LINESTRING (-96.7101058 43.5466684, -96.7107817 43.5466681)",0.06825,0.0054283122273727,primary
"(10007, 10014)",7194,7195,"LINESTRING (-96.7107817 43.5466681, -96.7114211 43.5466678)",0.0645625,0.005135024295674,primary
"(10007, 10014)",7195,7200,"LINESTRING (-96.7114211 43.5466678, -96.7123427 43.5466631)",0.0930625,0.0074017920389724,primary
"(10007, 10014)",7200,1877,"LINESTRING (-96.7123427 43.5466631, -96.7127967 43.5466608)",0.0458499999999999,0.0036467123168503,primary
"(10007, 10014)",1877,3940,"LINESTRING (-96.7127967 43.5466608, -96.7141704 43.5466571)",0.1387125,0.0110325972137646,primary
"(10007, 10014)",3940,3978,"LINESTRING (-96.7141704 43.5466571, -96.7156543 43.5466607)",0.1498375,0.0119174319907539,primary
"(10007, 10014)",3978,8971,"LINESTRING (-96.7156543 43.5466607, -96.7170239 43.5465962)",0.1384375,0.0110107248934345,primary
"(10007, 10014)",8971,7190,"LINESTRING (-96.7170239 43.5465962, -96.7185673 43.5466007)",0.0937424999999999,0.0124264605366174,primary
"(10007, 10014)",7190,5503,"LINESTRING (-96.7185673 43.5466007, -96.7189549 43.5465731)",0.023595,0.0031277418072004,primary
"(10007, 10014)",5503,5504,"LINESTRING (-96.7189549 43.5465731, -96.722449 43.5463099)",0.2128425,0.0282142990294157,primary
"(10007, 10014)",5504,5505,"LINESTRING (-96.722449 43.5463099, -96.7226474 43.5462651)",0.012585,0.0016682615233574,primary
"(10007, 10014)",5505,7095,"LINESTRING (-96.7226474 43.5462651, -96.7232873 43.5460889)",0.0414524999999999,0.0054949233847415,primary
"(10007, 10014)",7095,3033,"LINESTRING (-96.7232873 43.5460889, -96.7238051 43.5459918)",0.08139375,0.0043158064796748,primary
"(10007, 10014)",3033,3034,"LINESTRING (-96.7238051 43.5459918, -96.7253091 43.5459946)",0.2278125,0.0120794860004722,primary
"(10007, 10014)",3034,3311,"LINESTRING (-96.7253091 43.5459946, -96.7259946 43.5459983)",0.1038375,0.0055058595449066,primary
"(10007, 10014)",3311,8127,"LINESTRING (-96.7259946 43.5459983, -96.7267762 43.545999)",0.1183875,0.006277355934731,primary
"(10007, 10014)",8127,8249,"LINESTRING (-96.7267762 43.545999, -96.728306 43.5459922)",0.0926849999999999,0.0122862788472293,primary
"(10007, 10014)",8249,4516,"LINESTRING (-96.728306 43.5459922, -96.7297995 43.545994)",0.0904875,0.0119949793082878,primary
"(10007, 10014)",4516,2872,"LINESTRING (-96.7297995 43.545994, -96.7313035 43.5459983)",0.091125,0.0120794860004722,primary
"(10007, 10014)",2872,5056,"LINESTRING (-96.7313035 43.5459983, -96.732758 43.545997)",0.088125,0.0116818074490163,primary
"(10007, 10014)",5056,5241,"LINESTRING (-96.732758 43.545997, -96.734206 43.545989)",0.087735,0.0116301092373271,primary
"(10007, 10014)",5241,3000,"LINESTRING (-96.734206 43.545989, -96.7356491 43.5459824)",0.087435,0.0115903413821815,primary
"(10007, 10014)",3000,3914,"LINESTRING (-96.7356491 43.5459824, -96.737092 43.5459768)",0.08742,0.0115883529894242,primary
"(10007, 10014)",3914,5951,"LINESTRING (-96.737092 43.5459768, -96.7377471 43.5459751)",0.0396899999999999,0.0052612872357612,primary
"(10007, 10014)",5951,4912,"LINESTRING (-96.7377471 43.5459751, -96.7385065 43.5459732)",0.0460125,0.0060993947829545,primary
"(10007, 10014)",4912,4991,"LINESTRING (-96.7385065 43.5459732, -96.7399221 43.5460072)",0.085875,0.0113835485354244,primary
"(10007, 10014)",4991,3241,"LINESTRING (-96.7399221 43.5460072, -96.7412744 43.5459605)",0.16449,0.0109023574881628,tertiary
"(10007, 10014)",3241,5045,"LINESTRING (-96.7412744 43.5459605, -96.7426457 43.5459582)",0.16617,0.0110137074825704,tertiary
"(10007, 10014)",5045,1259,"LINESTRING (-96.7426457 43.5459582, -96.744032 43.545951)",0.167985,0.0111340052443858,tertiary
"(10007, 10014)",1259,1058,"LINESTRING (-96.744032 43.545951, -96.7454077 43.5459548)",0.1666949999999999,0.0110485043558228,tertiary
"(10007, 10014)",1058,4565,"LINESTRING (-96.7454077 43.5459548, -96.7467893 43.5459494)",0.167415,0.0110962257819975,tertiary
"(10007, 10014)",4565,3595,"LINESTRING (-96.7467893 43.5459494, -96.7481672 43.5459446)",0.166965,0.0110663998906384,tertiary
"(10007, 10014)",3595,5094,"LINESTRING (-96.7481672 43.5459446, -96.7495523 43.5459462)",0.167835,0.0111240632805995,tertiary
"(10007, 10014)",5094,2436,"LINESTRING (-96.7495523 43.5459462, -96.7512173 43.5459494)",0.20175,0.0133719412927038,tertiary
"(10007, 10014)",2436,10014,"LINESTRING (-96.7512173 43.5459494, -96.7529471 43.5451725)",0.3280232588145171,0.0,centroid_connector_inward
"(10023, 10001)",10023,6511,"LINESTRING (-96.7917235 43.5082124, -96.7909025 43.5079883)",0.1414903662849485,0.0,centroid_connector_outward
"(10023, 10001)",6511,3707,"LINESTRING (-96.7909025 43.5079883, -96.7893679 43.5075949)",0.20037,0.0132804752258689,tertiary
"(10023, 10001)",3707,3201,"LINESTRING (-96.7893679 43.5075949, -96.7882016 43.5075575)",0.14196,0.009409074527446,tertiary
"(10023, 10001)",3201,4379,"LINESTRING (-96.7882016 43.5075575, -96.7878368 43.5075559)",0.044235,0.0029318851206084,tertiary
"(10023, 10001)",4379,3775,"LINESTRING (-96.7878368 43.5075559, -96.7870803 43.5075559)",0.091725,0.0060795108553817,tertiary
"(10023, 10001)",3775,5354,"LINESTRING (-96.7870803 43.5075559, -96.785923 43.5075561)",0.1403249999999999,0.0093007071221743,tertiary
"(10023, 10001)",5354,5353,"LINESTRING (-96.785923 43.5075561, -96.7840809 43.5075696)",0.2233649999999999,0.0148045782743236,tertiary
"(10023, 10001)",5353,5355,"LINESTRING (-96.7840809 43.5075696, -96.7826488 43.5075675)",0.17364,0.011508817279133,tertiary
"(10023, 10001)",5355,6514,"LINESTRING (-96.7826488 43.5075675, -96.7816302 43.5075735)",0.12351,0.0081862129817192,tertiary
"(10023, 10001)",6514,2143,"LINESTRING (-96.7816302 43.5075735, -96.7798983 43.5075764)",0.15,0.0139187493009556,tertiary
"(10023, 10001)",2143,802,"LINESTRING (-96.7798983 43.5075764, -96.7777283 43.5075744)",0.1879392857142857,0.0174391986777188,secondary
"(10023, 10001)",802,6503,"LINESTRING (-96.7777283 43.5075744, -96.7775889 43.507575)",0.0120749999999999,0.0011204593187269,secondary
"(10023, 10001)",6503,8952,"LINESTRING (-96.7775889 43.507575, -96.7756858 43.5075784)",0.1591928571428571,0.0147717697938285,secondary
"(10023, 10001)",8952,8248,"LINESTRING (-96.7756858 43.5075784, -96.7713798 43.5075887)",0.3673178571428571,0.0340840344489045,secondary
"(10023, 10001)",8248,8247,"LINESTRING (-96.7713798 43.5075887, -96.7713007 43.5075889)",0.0068464285714285,0.0006352914859507,secondary
"(10023, 10001)",8247,8069,"LINESTRING (-96.7713007 43.5075889, -96.7710375 43.5075896)",0.0228,0.0021156498937452,secondary
"(10023, 10001)",8069,8245,"LINESTRING (-96.7710375 43.5075896, -96.7708347 43.5075907)",0.0175607142857142,0.0016294878645904,secondary
"(10023, 10001)",8245,4952,"LINESTRING (-96.7708347 43.5075907, -96.7700307 43.5075949)",0.0696321428571428,0.0064612822647793,secondary
"(10023, 10001)",4952,3648,"LINESTRING (-96.7700307 43.5075949, -96.7687917 43.5075985)",0.1073035714285714,0.0099568767320765,secondary
"(10023, 10001)",3648,6504,"LINESTRING (-96.7687917 43.5075985, -96.7674425 43.5076016)",0.11685,0.0108427057054444,secondary
"(10023, 10001)",6504,3483,"LINESTRING (-96.7674425 43.5076016, -96.7659095 43.5076038)",0.1327714285714285,0.012320081524103,secondary
"(10023, 10001)",3483,5037,"LINESTRING (-96.7659095 43.5076038, -96.7651537 43.5076024)",0.0654535714285714,0.0060735456771098,secondary
"(10023, 10001)",5037,5583,"LINESTRING (-96.7651537 43.5076024, -96.7648128 43.507603)",0.0295285714285714,0.0027400052195309,secondary
"(10023, 10001)",5583,5582,"LINESTRING (-96.7648128 43.507603, -96.7602726 43.507799)",0.37068,0.036852871363416,secondary
"(10023, 10001)",5582,5581,"LINESTRING (-96.7602726 43.507799, -96.7601877 43.5078335)",0.00786,0.0007814383536107,secondary
"(10023, 10001)",5581,5580,"LINESTRING (-96.7601877 43.5078335, -96.7592812 43.5081728)",0.0824,0.008192178159991,secondary
"(10023, 10001)",5580,5082,"LINESTRING (-96.7592812 43.5081728, -96.7580224 43.5084086)",0.10647,0.0105852088433767,secondary
"(10023, 10001)",5082,1440,"LINESTRING (-96.7580224 43.5084086, -96.7559302 43.5084205)",0.16912,0.0168138491555544,secondary
"(10023, 10001)",1440,2857,"LINESTRING (-96.7559302 43.5084205, -96.7541116 43.5084311)",0.14701,0.014615680962382,secondary
"(10023, 10001)",2857,2858,"LINESTRING (-96.7541116 43.5084311, -96.7532936 43.5084316)",0.37128,0.0184562615730672,residential
"(10023, 10001)",2858,7032,"LINESTRING (-96.7532936 43.5084316, -96.7513026 43.5084378)",0.16094,0.0160005965178271,secondary
"(10023, 10001)",7032,7013,"LINESTRING (-96.7513026 43.5084378, -96.7510526 43.5084386)",0.02021,0.0020092708812308,secondary
"(10023, 10001)",7013,7014,"LINESTRING (-96.7510526 43.5084386, -96.7510221 43.5082463)",0.0215,0.0021375222140753,secondary
"(10023, 10001)",7014,4233,"LINESTRING (-96.7510221 43.5082463, -96.7504357 43.5065869)",0.1904499999999999,0.0189344700311929,secondary
"(10023, 10001)",4233,3760,"LINESTRING (-96.7504357 43.5065869, -96.7500165 43.5055218)",0.1230499999999999,0.0122335864391613,secondary
"(10023, 10001)",3760,7155,"LINESTRING (-96.7500165 43.5055218, -96.7495484 43.5043594)",0.13453,0.0133749238818397,secondary
"(10023, 10001)",7155,7017,"LINESTRING (-96.7495484 43.5043594, -96.7494832 43.5041976)",0.01873,0.0018621298171921,secondary
"(10023, 10001)",7017,8848,"LINESTRING (-96.7494832 43.5041976, -96.7493947 43.5039685)",0.02643,0.0026276610287447,secondary
"(10023, 10001)",8848,5411,"LINESTRING (-96.7493947 43.5039685, -96.7493061 43.5037395)",0.02642,0.002626666832366,secondary
"(10023, 10001)",5411,5408,"LINESTRING (-96.7493061 43.5037395, -96.7489833 43.5029456)",0.09195,0.0091416357015919,secondary
"(10023, 10001)",5408,5409,"LINESTRING (-96.7489833 43.5029456, -96.7488386 43.5025559)",0.0448299999999999,0.0044569823654417,secondary
"(10023, 10001)",5409,5410,"LINESTRING (-96.7488386 43.5025559, -96.7487695 43.5023698)",0.02141,0.0021285744466675,secondary
"(10023, 10001)",5410,7019,"LINESTRING (-96.7487695 43.5023698, -96.7483949 43.5025471)",0.01852,0.0036825033864814,motorway
"(10023, 10001)",7019,7018,"LINESTRING (-96.7483949 43.5025471, -96.7453534 43.5046176)",0.17012,0.0338265375868368,motorway
"(10023, 10001)",7018,739,"LINESTRING (-96.7453534 43.5046176, -96.7358699 43.5082177)",0.4988134615384615,0.0859592130935663,motorway
"(10023, 10001)",739,740,"LINESTRING (-96.7358699 43.5082177, -96.7325824 43.5089845)",0.14004,0.0278454521729404,motorway
"(10023, 10001)",740,5953,"LINESTRING (-96.7325824 43.5089845, -96.7313941 43.5091639)",0.049055,0.009754060670834,motorway
"(10023, 10001)",5953,5954,"LINESTRING (-96.7313941 43.5091639, -96.7312764 43.509179)",0.00483,0.0009603937017659,motorway
"(10023, 10001)",5954,5948,"LINESTRING (-96.7312764 43.509179, -96.7311335 43.5091978)",0.00587,0.0011671865485229,motorway
